Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/7           int (receiver::*&&std::forward<int (receiver::*)()>(std::remove_reference<int (receiver::*)()>::type&))() [44]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<receiver, std::allocator<receiver> >::size() const [228]
[310]    0.0    0.00    0.00       1         std::operator-(std::_Deque_iterator<receiver, receiver&, receiver*> const&, std::_Deque_iterator<receiver, receiver&, receiver*> const&) [310]
                0.00    0.00       1/6           std::_Deque_iterator<receiver, receiver&, receiver*>::_S_buffer_size() [53]
-----------------------------------------------

Index by function name

 [197] _GLOBAL__sub_I__Z1lB5cxx11 [235] std::allocator<std::_List_node<receiver> >::allocator() [55] std::thread::id::id()
  [60] age_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [236] std::allocator<std::_List_node<receiver> >::~allocator() [98] std::thread::_State::_State()
  [61] name_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [237] std::_Head_base<0ul, int (receiver::*)(), false>::_M_head(std::_Head_base<0ul, int (receiver::*)(), false>&) [275] int std::thread::_Invoker<std::tuple<int (receiver::*)(), receiver> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>)
  [71] aadhar_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [238] std::_Head_base<0ul, int (receiver::*)(), false>::_Head_base<int (receiver::*)()>(int (receiver::*&&)()) [276] std::thread::_Invoker<std::tuple<int (receiver::*)(), receiver> >::~_Invoker()
 [198] manage_donor_menu()   [134] std::_Head_base<0ul, void (*)(), false>::_M_head(std::_Head_base<0ul, void (*)(), false>&) [277] std::thread::_Invoker<std::tuple<int (receiver::*)(), receiver> >::operator()()
  [62] address_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135] std::_Head_base<0ul, void (*)(), false>::_Head_base(void (* const&)()) [167] void std::thread::_Invoker<std::tuple<void (*)()> >::_M_invoke<0ul>(std::_Index_tuple<0ul>)
 [199] donor_file_to_list()   [49] std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [168] std::thread::_Invoker<std::tuple<void (*)()> >::operator()()
 [103] donor_registration()   [85] std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [169] std::thread::thread<void (&)(), , void>(void (&)())
 [200] list_to_donor_file()  [239] std::_Head_base<1ul, receiver, false>::_M_head(std::_Head_base<1ul, receiver, false>&) [278] std::thread::thread<int (receiver::*)(), receiver, void>(int (receiver::*&&)(), receiver&&)
 [201] report_corner_menu()  [240] std::_Head_base<1ul, receiver, false>::_Head_base<receiver>(receiver&&) [99] std::thread::~thread()
 [202] employee_validation() [241] std::_Head_base<1ul, receiver, false>::~_Head_base() [279] std::__cxx11::_List_base<donor, std::allocator<donor> >::_List_impl::_List_impl()
 [104] receiver_registration() [86] std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [280] std::__cxx11::_List_base<donor, std::allocator<donor> >::_List_impl::~_List_impl()
  [72] blood_group_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [17] std::_List_node<donor>::_M_valptr() [281] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_dec_size(unsigned long)
 [203] list_to_transaction_file() [50] std::_List_node<receiver>::_M_valptr() [170] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_get_node()
 [105] medical_clearance_validation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [87] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [171] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_inc_size(unsigned long)
 [204] __static_initialization_and_destruction_0(int, int) [88] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [172] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_put_node(std::_List_node<donor>*)
 [205] submenu()             [242] std::_Deque_base<receiver, std::allocator<receiver> >::_Deque_impl::_Deque_impl() [75] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_get_Node_allocator()
  [45] __gthread_active_p()  [243] std::_Deque_base<receiver, std::allocator<receiver> >::_Deque_impl::~_Deque_impl() [282] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_init()
  [80] __gthread_mutex_lock(pthread_mutex_t*) [244] std::_Deque_base<receiver, std::allocator<receiver> >::_M_allocate_map(unsigned long) [173] std::__cxx11::_List_base<donor, std::allocator<donor> >::_M_clear()
  [81] __gthread_mutex_unlock(pthread_mutex_t*) [245] std::_Deque_base<receiver, std::allocator<receiver> >::_M_create_nodes(receiver**, receiver**) [283] std::__cxx11::_List_base<donor, std::allocator<donor> >::_List_base()
  [36] blood_donation::blood_donation() [246] std::_Deque_base<receiver, std::allocator<receiver> >::_Deque_impl_data::_Deque_impl_data() [284] std::__cxx11::_List_base<donor, std::allocator<donor> >::~_List_base()
 [206] blood_donation::blood_donation(blood_donation&&) [136] std::_Deque_base<receiver, std::allocator<receiver> >::_M_allocate_node() [285] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_List_impl::_List_impl()
  [22] blood_donation::blood_donation(blood_donation const&) [247] std::_Deque_base<receiver, std::allocator<receiver> >::_M_destroy_nodes(receiver**, receiver**) [286] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_List_impl::~_List_impl()
  [18] blood_donation::~blood_donation() [248] std::_Deque_base<receiver, std::allocator<receiver> >::_M_deallocate_map(receiver**, unsigned long) [174] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_get_node()
 [106] blood_donation::operator=(blood_donation const&) [249] std::_Deque_base<receiver, std::allocator<receiver> >::_M_initialize_map(unsigned long) [175] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_inc_size(unsigned long)
 [107] donor::get_address[abi:cxx11]() [137] std::_Deque_base<receiver, std::allocator<receiver> >::_M_deallocate_node(receiver*) [176] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_put_node(std::_List_node<receiver>*)
  [38] donor::get_aadhar_num[abi:cxx11]() [73] std::_Deque_base<receiver, std::allocator<receiver> >::_M_get_Tp_allocator() [76] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_get_Node_allocator()
 [108] donor::get_donor_data() [250] std::_Deque_base<receiver, std::allocator<receiver> >::_Deque_base() [177] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_init()
 [207] donor::edit_donor_data() [251] std::_Deque_base<receiver, std::allocator<receiver> >::~_Deque_base() [100] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_clear()
  [39] donor::get_blood_group[abi:cxx11]() [252] std::_Tuple_impl<0ul, int (receiver::*)(), receiver>::_M_head(std::_Tuple_impl<0ul, int (receiver::*)(), receiver>&) [287] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_List_base()
 [208] donor::view_donor_data() [253] std::_Tuple_impl<0ul, int (receiver::*)(), receiver>::_Tuple_impl<int (receiver::*)(), receiver, void>(int (receiver::*&&)(), receiver&&) [288] std::__cxx11::_List_base<receiver, std::allocator<receiver> >::~_List_base()
 [209] donor::remove_donor_data() [254] std::_Tuple_impl<0ul, int (receiver::*)(), receiver>::~_Tuple_impl() [178] std::_List_node<donor>* std::__cxx11::list<donor, std::allocator<donor> >::_M_create_node<donor const&>(donor const&)
 [109] donor::set_units_donated(int) [138] std::_Tuple_impl<0ul, void (*)()>::_M_head(std::_Tuple_impl<0ul, void (*)()>&) [27] std::__cxx11::list<donor, std::allocator<donor> >::end()
 [210] donor::view_all_donor_data() [139] std::_Tuple_impl<0ul, void (*)()>::_Tuple_impl(void (* const&)()) [289] void std::__cxx11::list<donor, std::allocator<donor> >::sort<std::greater<donor> >(std::greater<donor>)
 [211] donor::five_highest_donor_report() [51] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [31] std::__cxx11::list<donor, std::allocator<donor> >::begin()
 [110] donor::get_age[abi:cxx11]() [89] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [290] std::__cxx11::list<donor, std::allocator<donor> >::clear()
 [111] donor::get_name[abi:cxx11]() [255] std::_Tuple_impl<1ul, receiver>::_M_head(std::_Tuple_impl<1ul, receiver>&) [291] std::__cxx11::list<donor, std::allocator<donor> >::erase(std::_List_const_iterator<donor>)
  [28] donor::donor(donor const&) [256] std::_Tuple_impl<1ul, receiver>::_Tuple_impl<receiver>(receiver&&) [292] std::__cxx11::list<donor, std::allocator<donor> >::_M_erase(std::_List_iterator<donor>)
  [63] donor::donor()        [257] std::_Tuple_impl<1ul, receiver>::~_Tuple_impl() [179] void std::__cxx11::list<donor, std::allocator<donor> >::_M_insert<donor const&>(std::_List_iterator<donor>, donor const&)
  [26] donor::~donor()        [90] std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [180] std::__cxx11::list<donor, std::allocator<donor> >::push_back(donor const&)
 [112] receiver::get_receiver_data() [25] std::char_traits<char>::compare(char const*, char const*, unsigned long) [293] std::__cxx11::list<donor, std::allocator<donor> >::list()
 [212] receiver::carry_out_donation() [258] void std::_Destroy_aux<false>::__destroy<receiver*>(receiver*, receiver*) [181] std::_List_node<receiver>* std::__cxx11::list<receiver, std::allocator<receiver> >::_M_create_node<receiver const&>(receiver const&)
 [213] receiver::view_receiver_queue() [19] std::_List_iterator<donor>::_List_iterator(std::__detail::_List_node_base*) [77] std::__cxx11::list<receiver, std::allocator<receiver> >::end()
 [214] receiver::daily_donation_report() [74] std::_List_iterator<donor>::operator++(int) [182] std::__cxx11::list<receiver, std::allocator<receiver> >::begin()
 [215] receiver::remove_daily_transaction_file() [32] std::_List_iterator<donor>::operator++() [183] std::__cxx11::list<receiver, std::allocator<receiver> >::clear()
  [40] receiver::receiver(receiver const&) [52] std::_List_iterator<receiver>::_List_iterator(std::__detail::_List_node_base*) [184] void std::__cxx11::list<receiver, std::allocator<receiver> >::_M_insert<receiver const&>(std::_List_iterator<receiver>, receiver const&)
 [216] receiver::receiver(receiver&&) [140] std::_List_iterator<receiver>::operator++() [185] std::__cxx11::list<receiver, std::allocator<receiver> >::push_back(receiver const&)
  [46] receiver::receiver()   [66] std::_Deque_iterator<receiver, receiver&, receiver*>::_M_set_node(receiver**) [294] std::__cxx11::list<receiver, std::allocator<receiver> >::list()
